student_id,quarter,ref_agency
898cff6f271e,4,CHI PUB SCH
89914fae0282,3,AGENCY F
89914fae0282,4,AGENCY F
899868c95519,1,AGENCY A
899868c95519,2,AGENCY A
899868c95519,4,AGENCY A
899a6338ffb8,1,AGENCY A
899a6338ffb8,2,AGENCY A
899a6338ffb8,3,AGENCY A
899d445acadc,2,AGENCY F
899d445acadc,3,AGENCY F
899d445acadc,4,AGENCY F
89a4f01f35eb,1,AGENCY F
89a4f01f35eb,2,AGENCY F
89a4f01f35eb,4,AGENCY F
89b0c7684297,1,AGENCY F
89b0c7684297,2,AGENCY F
89b0c7684297,4,AGENCY F
89bd5b00381d,3,CHI PUB SCH
89bd5b00381d,4,CHI PUB SCH
89c18595f2e1,2,AGENCY D
89c18595f2e1,3,AGENCY D
89c3163deda3,1,AGENCY C
89c3163deda3,2,AGENCY C
89c3163deda3,3,AGENCY C
89c9df55c430,1,AGENCY D
89d130a2d3ea,3,AGENCY E
89d130a2d3ea,4,AGENCY E
89d445848df5,3,AGENCY E
89d445848df5,4,AGENCY E
89d8043cfbe4,3,AGENCY C
89d8043cfbe4,4,AGENCY C
89dd442491ec,2,AGENCY E
89dd442491ec,3,AGENCY E
89e01548f854,1,AGENCY D
89e01548f854,2,AGENCY D
89e3afded5bb,3,AGENCY B
89e3afded5bb,4,AGENCY B
89e884aad975,2,AGENCY F
89e884aad975,3,AGENCY F
89ea07996d02,1,AGENCY E
89ea07996d02,2,AGENCY E
89ea07996d02,3,AGENCY E
89ea07996d02,4,AGENCY E
89ee3f47ff5a,1,CHI PUB SCH
89ee3f47ff5a,2,CHI PUB SCH
89f68a63efbb,2,AGENCY A
89f68a63efbb,3,AGENCY A
89f68a63efbb,4,AGENCY A
89fa73ad9861,3,CHI PUB SCH
89fa73ad9861,4,CHI PUB SCH
89fd75157150,1,AGENCY C
89fd75157150,3,AGENCY C
8a06b8ae547d,1,AGENCY F
8a06b8ae547d,2,AGENCY F
8a06b8ae547d,3,AGENCY F
8a06b8ae547d,4,AGENCY F
8a0aef7b0d81,1,CHI PUB SCH
8a0aef7b0d81,2,CHI PUB SCH
8a0ca17d7619,1,AGENCY B
8a0ca17d7619,2,AGENCY B
8a0ca17d7619,3,AGENCY B
8a0ca776e2e9,1,CHI PUB SCH
8a0ca776e2e9,3,CHI PUB SCH
8a0ca776e2e9,4,CHI PUB SCH
8a0fb8886eda,1,AGENCY E
8a0fb8886eda,4,AGENCY E
8a0fbde1ff14,2,AGENCY C
8a0fbde1ff14,4,AGENCY C
8a105265b3d5,1,AGENCY E
8a105265b3d5,2,AGENCY E
8a11066833f2,3,AGENCY G
8a11066833f2,4,AGENCY G
8a155d2d2029,1,AGENCY B
8a155d2d2029,2,AGENCY B
8a155d2d2029,3,AGENCY B
8a155d2d2029,4,AGENCY B
8a1a2e673ceb,1,AGENCY C
8a1a2e673ceb,2,AGENCY C
8a24d6596b6b,1,AGENCY G
8a24d6596b6b,2,AGENCY G
8a24d6596b6b,4,AGENCY G
8a2646804f58,3,CHI PUB SCH
8a2646804f58,4,CHI PUB SCH
8a2b64f9c66a,1,AGENCY D
8a2b64f9c66a,3,AGENCY D
8a38f9bbec29,1,AGENCY C
8a38f9bbec29,3,AGENCY C
8a43c9c071ce,2,AGENCY B
8a493640c084,1,AGENCY F
8a493640c084,2,AGENCY F
8a493640c084,3,AGENCY F
8a493640c084,4,AGENCY F
8a4a7c95f0a6,1,AGENCY F
8a4a7c95f0a6,2,AGENCY F
8a4a7c95f0a6,3,AGENCY F
8a4a7c95f0a6,4,AGENCY F
8a4d7db3947e,1,AGENCY B
8a4d7db3947e,3,AGENCY B
8a4d7db3947e,4,AGENCY B
8a4d8725ee93,1,AGENCY B
8a4d8725ee93,2,AGENCY B
8a4e4a82e337,1,AGENCY A
8a4e4a82e337,3,AGENCY A
8a4e4a82e337,4,AGENCY A
8a536ca8d8e6,3,CHI PUB SCH
8a536ca8d8e6,4,CHI PUB SCH
8a54599c4689,2,AGENCY A
8a54599c4689,3,AGENCY A
8a54c8a28661,1,AGENCY D
8a54c8a28661,3,AGENCY D
8a54c8a28661,4,AGENCY D
8a6232036a43,3,AGENCY A
8a62fd93faf3,2,AGENCY A
8a62fd93faf3,3,AGENCY A
8a62fd93faf3,4,AGENCY A
8a6725749818,1,AGENCY F
8a6725749818,2,AGENCY F
8a6b2433d448,2,AGENCY C
8a6b2433d448,3,AGENCY C
8a6b2433d448,4,AGENCY C
8a6bcfed2ff3,3,AGENCY A
8a6e23c2f4b7,1,AGENCY F
8a6e23c2f4b7,3,AGENCY F
8a6fc2cdb8bf,1,CHI PUB SCH
8a6fc2cdb8bf,2,CHI PUB SCH
8a6fc2cdb8bf,3,CHI PUB SCH
8a6fc2cdb8bf,4,CHI PUB SCH
8a72e0aa77de,1,AGENCY D
8a72e0aa77de,2,AGENCY D
8a72e0aa77de,3,AGENCY D
8a72e0aa77de,4,AGENCY D
8a76aa40f47f,1,AGENCY G
8a76aa40f47f,2,AGENCY G
8a76aa40f47f,3,AGENCY G
8a76aa40f47f,4,AGENCY G
8a7998107420,3,AGENCY F
8a7c49359f0c,2,AGENCY F
8a7c49359f0c,3,AGENCY F
8a7f169595e8,1,AGENCY B
8a7f169595e8,2,AGENCY B
8a7f449491f7,2,CHI PUB SCH
8a7f449491f7,3,CHI PUB SCH
8a7f449491f7,4,CHI PUB SCH
8a80cb2d5f5c,1,CHI PUB SCH
8a80cb2d5f5c,2,CHI PUB SCH
8a80cb2d5f5c,4,CHI PUB SCH
8a86910b7d7f,1,CHI PUB SCH
8a86910b7d7f,2,CHI PUB SCH
8a86910b7d7f,4,CHI PUB SCH
8a884f700f48,1,CHI PUB SCH
8a884f700f48,2,CHI PUB SCH
8a884f700f48,3,CHI PUB SCH
8a8a6a2b5be7,1,CHI PUB SCH
8a8a6a2b5be7,2,CHI PUB SCH
8a8a6a2b5be7,3,CHI PUB SCH
8a95caac81eb,2,AGENCY F
8aa74ea44b45,1,AGENCY C
8aa74ea44b45,4,AGENCY C
8aa842c6af38,2,AGENCY C
8aa842c6af38,3,AGENCY C
8aa842c6af38,4,AGENCY C
8ab9890f993b,1,AGENCY F
8ab9890f993b,2,AGENCY F
8ab9890f993b,3,AGENCY F
8ab9890f993b,4,AGENCY F
8abd6db23d99,1,AGENCY D
8abd6db23d99,2,AGENCY D
8abd6db23d99,3,AGENCY D
8ac60c7a031c,1,AGENCY E
8ac60c7a031c,3,AGENCY E
8ac60c7a031c,4,AGENCY E
8ac9c0ed67b7,1,AGENCY C
8ac9c0ed67b7,3,AGENCY C
8ac9c0ed67b7,4,AGENCY C
8acc9962c2e8,1,CHI PUB SCH
8acc9962c2e8,2,CHI PUB SCH
8acc9962c2e8,3,CHI PUB SCH
8acc9962c2e8,4,CHI PUB SCH
8acf5dc501cf,1,AGENCY D
8acf5dc501cf,2,AGENCY D
8acf5dc501cf,3,AGENCY D
8acf5dc501cf,4,AGENCY D
8ad213561305,3,CHI PUB SCH
8ad213561305,4,CHI PUB SCH
8ad3fd6dd2b5,1,AGENCY A
8ad3fd6dd2b5,2,AGENCY A
8ad3fd6dd2b5,3,AGENCY A
8ad3fd6dd2b5,4,AGENCY A
8ad5bfcdc402,1,CHI PUB SCH
8ad5bfcdc402,2,CHI PUB SCH
8ad5bfcdc402,3,CHI PUB SCH
8adb8666e051,1,AGENCY B
8adb8666e051,2,AGENCY B
8adb8666e051,3,AGENCY B
8addf22a3340,1,CHI PUB SCH
8addf22a3340,2,CHI PUB SCH
8addf22a3340,3,CHI PUB SCH
8addf22a3340,4,CHI PUB SCH
8ae06e712e83,2,AGENCY A
8aef4a11da01,2,CHI PUB SCH
8aef4a11da01,3,CHI PUB SCH
8af6ae851549,3,AGENCY A
8af6ae851549,4,AGENCY A
8af8f1e96ad7,2,AGENCY E
8af928a5f8b5,1,CHI PUB SCH
8af928a5f8b5,2,CHI PUB SCH
8af928a5f8b5,3,CHI PUB SCH
8b103832855a,3,AGENCY D
8b14faeee186,1,CHI PUB SCH
8b14faeee186,2,CHI PUB SCH
8b14faeee186,3,CHI PUB SCH
8b14faeee186,4,CHI PUB SCH
8b18ae8db106,1,AGENCY A
8b18ae8db106,2,AGENCY A
8b18ae8db106,4,AGENCY A
8b1a732229fc,1,AGENCY F
8b1a732229fc,2,AGENCY F
8b1a732229fc,4,AGENCY F
8b1bd302f60d,1,AGENCY E
8b1bd302f60d,2,AGENCY E
8b1bd302f60d,3,AGENCY E
8b1c5368a396,1,AGENCY F
8b1c5368a396,2,AGENCY F
8b1c5368a396,3,AGENCY F
8b1c5368a396,4,AGENCY F
8b1cc31c6d0b,3,AGENCY G
8b1cc31c6d0b,4,AGENCY G
8b24d7612cc6,4,AGENCY C
8b27c8e0fd85,1,AGENCY E
8b27c8e0fd85,2,AGENCY E
8b27c8e0fd85,4,AGENCY E
8b300718507f,3,AGENCY E
8b300718507f,4,AGENCY E
8b33db2cfbde,2,AGENCY F
8b4e5cd9e53e,1,AGENCY C
8b4e5cd9e53e,2,AGENCY C
8b4e5cd9e53e,3,AGENCY C
8b4e5cd9e53e,4,AGENCY C
8b52d4e03944,3,AGENCY D
8b52d4e03944,4,AGENCY D
8b538cf38555,1,CHI PUB SCH
8b538cf38555,3,CHI PUB SCH
8b538cf38555,4,CHI PUB SCH
8b57d12dcfba,2,AGENCY D
8b57d12dcfba,3,AGENCY D
8b57d12dcfba,4,AGENCY D
8b5c5efda08b,2,CHI PUB SCH
8b5c5efda08b,3,CHI PUB SCH
8b5c5efda08b,4,CHI PUB SCH
8b5d09adc847,2,AGENCY F
8b5d09adc847,3,AGENCY F
8b6bbd707f1d,1,CHI PUB SCH
8b6bbd707f1d,3,CHI PUB SCH
8b6bbd707f1d,4,CHI PUB SCH
8b6debb3cf98,1,CHI PUB SCH
8b6debb3cf98,2,CHI PUB SCH
8b6debb3cf98,3,CHI PUB SCH
8b6e4504a334,3,CHI PUB SCH
8b6e4504a334,4,CHI PUB SCH
8b784381689c,3,AGENCY F
8b784381689c,4,AGENCY F
8b7e4c09d40e,1,AGENCY F
8b7e4c09d40e,3,AGENCY F
8b7e4c09d40e,4,AGENCY F
8b80baa80e14,1,CHI PUB SCH
8b80baa80e14,3,CHI PUB SCH
8b80baa80e14,4,CHI PUB SCH
8b82d77d079f,1,AGENCY C
8b82d77d079f,3,AGENCY C
8b82d77d079f,4,AGENCY C
8b88204afaa6,3,AGENCY F
8b88204afaa6,4,AGENCY F
8b8f32209293,1,AGENCY E
8b8f32209293,2,AGENCY E
8b8f32209293,4,AGENCY E
8b906bd20531,1,AGENCY E
8b906bd20531,2,AGENCY E
8b906bd20531,3,AGENCY E
8b9320766cd5,1,CHI PUB SCH
8b9320766cd5,2,CHI PUB SCH
8b9505655190,1,AGENCY C
8b9505655190,4,AGENCY C
8ba97aeadce9,2,AGENCY G
8ba97aeadce9,3,AGENCY G
8bad5ba7ee6d,2,AGENCY E
8bad5ba7ee6d,4,AGENCY E
8bafc1d21e66,1,AGENCY E
8bafc1d21e66,2,AGENCY E
8bafc1d21e66,3,AGENCY E
8bafc1d21e66,4,AGENCY E
8bb791ded7ba,3,AGENCY F
8bb791ded7ba,4,AGENCY F
8bbc80e6689f,2,AGENCY G
8bbc80e6689f,3,AGENCY G
8bbc80e6689f,4,AGENCY G
8bbc9429d66b,3,AGENCY F
8bbc9429d66b,4,AGENCY F
8bbcdde681af,1,AGENCY C
8bbcdde681af,3,AGENCY C
8bbcdde681af,4,AGENCY C
8bc50764ced5,1,AGENCY C
8bc50764ced5,2,AGENCY C
8bc50764ced5,4,AGENCY C
8bcd4d8a99f1,2,AGENCY D
8bcd4d8a99f1,3,AGENCY D
8bcd4d8a99f1,4,AGENCY D
8bd45c8afb72,2,AGENCY D
8bd45c8afb72,3,AGENCY D
8bd45c8afb72,4,AGENCY D
8bddbde67a69,1,CHI PUB SCH
8bddbde67a69,3,CHI PUB SCH
8bddbde67a69,4,CHI PUB SCH
8bde9fc1c342,1,CHI PUB SCH
8bde9fc1c342,2,CHI PUB SCH
8bde9fc1c342,3,CHI PUB SCH
8bde9fc1c342,4,CHI PUB SCH
8bea0457bf12,2,AGENCY B
8bea0457bf12,3,AGENCY B
8bf1bd45bd25,2,AGENCY G
8bf1bd45bd25,4,AGENCY G
8bf6e0ccdfaf,2,CHI PUB SCH
8bf6e0ccdfaf,3,CHI PUB SCH
8bf94e54ec9f,3,AGENCY B
8bf94e54ec9f,4,AGENCY B
8bfe3817934f,1,AGENCY A
8bfe3817934f,2,AGENCY A
8bfe3817934f,3,AGENCY A
8bfe3c4f91e5,1,AGENCY A
8bfe3c4f91e5,2,AGENCY A
8bfe3c4f91e5,3,AGENCY A
8c007b21b4a3,3,AGENCY D
8c007b21b4a3,4,AGENCY D
8c03f597f3ca,1,AGENCY C
8c03f597f3ca,3,AGENCY C
8c03f597f3ca,4,AGENCY C
8c22a0cb2028,1,AGENCY D
8c22a0cb2028,3,AGENCY D
8c22a0cb2028,4,AGENCY D
8c2c1b4ffbca,1,CHI PUB SCH
8c2c1b4ffbca,2,CHI PUB SCH
8c303a5c141c,1,AGENCY F
8c303a5c141c,3,AGENCY F
8c348cd9ac00,1,AGENCY C
8c348cd9ac00,2,AGENCY C
8c348cd9ac00,3,AGENCY C
8c348cd9ac00,4,AGENCY C
8c382405ce06,1,AGENCY D
8c382405ce06,3,AGENCY D
8c382405ce06,4,AGENCY D
8c3b1b589a96,1,CHI PUB SCH
8c3b1b589a96,2,CHI PUB SCH
8c3b1b589a96,3,CHI PUB SCH
8c3d803733fc,1,AGENCY F
8c432202cc11,1,CHI PUB SCH
8c432202cc11,2,CHI PUB SCH
8c432202cc11,4,CHI PUB SCH
8c439d933456,1,AGENCY G
8c439d933456,2,AGENCY G
8c4a83eb392e,2,AGENCY C
8c4a83eb392e,3,AGENCY C
8c5125224dfe,4,AGENCY A
8c560721b094,3,AGENCY G
8c560721b094,4,AGENCY G
8c59b1f8fd54,1,AGENCY G
8c59b1f8fd54,2,AGENCY G
8c59b1f8fd54,4,AGENCY G
8c59cbb6c097,1,AGENCY D
8c59cbb6c097,2,AGENCY D
8c59cbb6c097,3,AGENCY D
8c59cbb6c097,4,AGENCY D
8c5aef9e9c36,1,AGENCY A
8c5aef9e9c36,2,AGENCY A
8c5c3cb09dfd,1,AGENCY A
8c5c3cb09dfd,2,AGENCY A
8c5e4d495c5a,1,CHI PUB SCH
8c5e4d495c5a,2,CHI PUB SCH
8c5fcdcb6fc8,2,AGENCY B
8c5fcdcb6fc8,3,AGENCY B
8c6241c12a93,3,AGENCY E
8c6241c12a93,4,AGENCY E
8c67b668283f,2,CHI PUB SCH
8c67b668283f,3,CHI PUB SCH
8c68d1e0112d,2,AGENCY A
8c6af4224c7b,1,AGENCY E
8c6af4224c7b,3,AGENCY E
8c6af4224c7b,4,AGENCY E
8c6b9ac84c75,2,AGENCY E
8c6b9ac84c75,3,AGENCY E
8c6c1e80c8e9,1,AGENCY B
8c6c1e80c8e9,2,AGENCY B
8c6d8d5a7c47,2,AGENCY F
8c6d8d5a7c47,3,AGENCY F
8c6d8d5a7c47,4,AGENCY F
8c70150ba800,1,AGENCY B
8c70150ba800,2,AGENCY B
8c70150ba800,4,AGENCY B
8c7284d14684,1,AGENCY A
8c7284d14684,2,AGENCY A
8c7284d14684,3,AGENCY A
8c74cca15f3a,1,AGENCY F
8c74cca15f3a,2,AGENCY F
8c74cca15f3a,4,AGENCY F
8c8a26488723,2,AGENCY C
8c8a26488723,3,AGENCY C
8c8bc63e45b5,1,CHI PUB SCH
8c8bc63e45b5,2,CHI PUB SCH
8c8cd6b402ca,2,CHI PUB SCH
8c8cd6b402ca,4,CHI PUB SCH
8c8ce8628e9b,1,AGENCY D
8c8da65a40ed,3,AGENCY E
8c8da65a40ed,4,AGENCY E
8c8dfe098284,1,CHI PUB SCH
8c8dfe098284,2,CHI PUB SCH
8c8dfe098284,3,CHI PUB SCH
8ca24eaad8af,2,CHI PUB SCH
8ca24eaad8af,3,CHI PUB SCH
8ca24eaad8af,4,CHI PUB SCH
8cae65b1cf30,1,AGENCY D
8cae65b1cf30,2,AGENCY D
8cae65b1cf30,3,AGENCY D
8cb21627551c,2,AGENCY D
8cb79fcade02,1,CHI PUB SCH
8cb79fcade02,2,CHI PUB SCH
8cb79fcade02,4,CHI PUB SCH
8cbb68713dfa,2,AGENCY A
8cc1eaa22580,1,AGENCY C
8cc63191e16c,2,AGENCY G
8cc63191e16c,4,AGENCY G
8ccc11617309,1,AGENCY E
8ccc11617309,2,AGENCY E
8ccc11617309,3,AGENCY E
8ccc11617309,4,AGENCY E
8ccfff2e5dfb,2,AGENCY E
8ccfff2e5dfb,3,AGENCY E
8ccfff2e5dfb,4,AGENCY E
8cd83e6b0b7c,2,AGENCY A
8cd83e6b0b7c,3,AGENCY A
8cdb0dcead2f,2,CHI PUB SCH
8cdb0dcead2f,3,CHI PUB SCH
8cdb0dcead2f,4,CHI PUB SCH
8ce0c9ecb7f2,3,AGENCY A
8ce0c9ecb7f2,4,AGENCY A
8ce6c8304a2c,2,AGENCY E
8ce6c8304a2c,3,AGENCY E
8ce6c8304a2c,4,AGENCY E
8ce901277b2d,1,AGENCY E
8ce901277b2d,2,AGENCY E
8ce901277b2d,3,AGENCY E
8ce901277b2d,4,AGENCY E
8cee01355027,2,AGENCY B
8cee01355027,3,AGENCY B
8cee01355027,4,AGENCY B
8cf832a87935,3,AGENCY D
8cf832a87935,4,AGENCY D
8d08a76fa1ef,2,AGENCY B
8d08a76fa1ef,3,AGENCY B
8d08a76fa1ef,4,AGENCY B
8d0a0778eeb1,1,AGENCY D
8d0a0778eeb1,2,AGENCY D
8d0a0778eeb1,3,AGENCY D
8d0d7c8dc939,1,CHI PUB SCH
8d0d7c8dc939,2,CHI PUB SCH
8d0e75dcd9cd,1,CHI PUB SCH
8d0e75dcd9cd,3,CHI PUB SCH
8d0e75dcd9cd,4,CHI PUB SCH
8d11b41b7226,2,AGENCY C
8d11b41b7226,3,AGENCY C
8d131419a18c,2,CHI PUB SCH
8d131419a18c,3,CHI PUB SCH
8d131419a18c,4,CHI PUB SCH
8d14c06b572f,1,AGENCY C
8d14c06b572f,2,AGENCY C
8d195d962d1b,1,AGENCY F
8d195d962d1b,2,AGENCY F
8d195d962d1b,3,AGENCY F
8d1d40cba637,3,AGENCY E
8d1d40cba637,4,AGENCY E
8d1f4a0a1295,1,AGENCY A
8d1f4a0a1295,2,AGENCY A
8d1f4a0a1295,4,AGENCY A
8d23df02fb94,2,AGENCY G
8d23df02fb94,3,AGENCY G
8d24eaa7af1c,1,AGENCY F
8d24eaa7af1c,2,AGENCY F
8d24eaa7af1c,3,AGENCY F
8d24eaa7af1c,4,AGENCY F
8d25bb8d5902,2,AGENCY G
8d25bb8d5902,3,AGENCY G
8d26c60bb294,2,AGENCY F
8d26c60bb294,3,AGENCY F
8d26c60bb294,4,AGENCY F
8d274d2f406b,1,CHI PUB SCH
8d274d2f406b,3,CHI PUB SCH
8d274d2f406b,4,CHI PUB SCH
8d2d0efac1b9,2,AGENCY B
8d2d0efac1b9,3,AGENCY B
8d2d0efac1b9,4,AGENCY B
8d2fad904ba5,1,CHI PUB SCH
8d2fad904ba5,2,CHI PUB SCH
8d2fad904ba5,4,CHI PUB SCH
8d320715a9b4,3,AGENCY C
8d320715a9b4,4,AGENCY C
8d3cbe7042e1,2,AGENCY F
8d3cbe7042e1,3,AGENCY F
8d3cbe7042e1,4,AGENCY F
8d41d93494c0,1,AGENCY G
8d41d93494c0,2,AGENCY G
8d41d93494c0,4,AGENCY G
8d4655d63c19,3,AGENCY E
8d4655d63c19,4,AGENCY E
8d4bf535b40f,1,CHI PUB SCH
8d4bf535b40f,2,CHI PUB SCH
8d4bf535b40f,3,CHI PUB SCH
8d4bf535b40f,4,CHI PUB SCH
8d530a138924,1,CHI PUB SCH
8d530a138924,2,CHI PUB SCH
8d530a138924,3,CHI PUB SCH
8d530a138924,4,CHI PUB SCH
8d547b681e1b,3,AGENCY B
8d55e6394f2e,1,AGENCY G
8d55e6394f2e,2,AGENCY G
8d55e6394f2e,4,AGENCY G
8d59987613bc,1,AGENCY D
8d59987613bc,2,AGENCY D
8d59987613bc,4,AGENCY D
8d5ba4eb59e5,1,AGENCY A
8d5ba4eb59e5,2,AGENCY A
8d63a8cd8c65,2,CHI PUB SCH
8d63a8cd8c65,3,CHI PUB SCH
8d63a8cd8c65,4,CHI PUB SCH
8d65d9953ef3,1,AGENCY C
8d65d9953ef3,2,AGENCY C
8d65d9953ef3,3,AGENCY C
8d65d9953ef3,4,AGENCY C
8d69406b4c50,1,CHI PUB SCH
8d69406b4c50,2,CHI PUB SCH
8d69406b4c50,3,CHI PUB SCH
8d69406b4c50,4,CHI PUB SCH
8d74cb57068d,2,AGENCY B
8d74cb57068d,3,AGENCY B
8d74cb57068d,4,AGENCY B
8d776dd9bf49,1,AGENCY C
8d776dd9bf49,2,AGENCY C
8d776dd9bf49,3,AGENCY C
8d776dd9bf49,4,AGENCY C
8d8533986725,1,AGENCY F
8d8533986725,2,AGENCY F
8d8533986725,3,AGENCY F
8d85e01387c9,3,AGENCY A
8d88513dcd49,3,AGENCY D
8d8a95d3d3c9,1,AGENCY G
8d8a95d3d3c9,2,AGENCY G
8d8a95d3d3c9,4,AGENCY G
8d92f8a7a21e,1,AGENCY F
8d92f8a7a21e,2,AGENCY F
8d92f8a7a21e,3,AGENCY F
8d92f8a7a21e,4,AGENCY F
8d97c3750cf3,2,CHI PUB SCH
8d97c3750cf3,3,CHI PUB SCH
8d9a44144b71,2,AGENCY F
8d9a44144b71,3,AGENCY F
8da10ebc5b3f,3,AGENCY E
8da10ebc5b3f,4,AGENCY E
8da5782b8f88,1,AGENCY A
8da5782b8f88,2,AGENCY A
8da5782b8f88,3,AGENCY A
8da5782b8f88,4,AGENCY A
8da76bddf310,2,AGENCY A
8da76bddf310,3,AGENCY A
8db223e97e46,1,AGENCY B
8db223e97e46,2,AGENCY B
8db223e97e46,3,AGENCY B
8db223e97e46,4,AGENCY B
8db417286d97,2,CHI PUB SCH
8db417286d97,3,CHI PUB SCH
8db75bbecc76,1,AGENCY C
8db75bbecc76,2,AGENCY C
8db75bbecc76,3,AGENCY C
8db75bbecc76,4,AGENCY C
8dbf44519e63,1,AGENCY C
8dbf44519e63,2,AGENCY C
8dbf44519e63,3,AGENCY C
8dbf44519e63,4,AGENCY C
8dc672f8722b,1,AGENCY C
8dc672f8722b,2,AGENCY C
8dc672f8722b,3,AGENCY C
8dc75a9a3eeb,1,AGENCY F
8dc75a9a3eeb,2,AGENCY F
8dc75a9a3eeb,3,AGENCY F
8dd159609272,2,AGENCY E
8dd159609272,4,AGENCY E
8ddb44e30b09,1,AGENCY A
8ddb44e30b09,2,AGENCY A
8ddb44e30b09,3,AGENCY A
8dde9df4fa5f,3,CHI PUB SCH
8dde9df4fa5f,4,CHI PUB SCH
8ddfa6f9060e,1,AGENCY F
8ddfa6f9060e,2,AGENCY F
8ddfa6f9060e,3,AGENCY F
8ddfa6f9060e,4,AGENCY F
8de003bdfe61,1,AGENCY A
8de003bdfe61,2,AGENCY A
8de003bdfe61,3,AGENCY A
8dea3984e084,2,AGENCY E
8dea3984e084,3,AGENCY E
8dea3984e084,4,AGENCY E
8decec434039,1,AGENCY C
8decec434039,2,AGENCY C
8decec434039,4,AGENCY C
8defe6507bb4,1,CHI PUB SCH
8defe6507bb4,3,CHI PUB SCH
8defe6507bb4,4,CHI PUB SCH
8df0261658cf,1,CHI PUB SCH
8df0261658cf,2,CHI PUB SCH
8df0261658cf,3,CHI PUB SCH
8df0261658cf,4,CHI PUB SCH
8df17adc5d43,1,AGENCY A
8df17adc5d43,3,AGENCY A
8df17adc5d43,4,AGENCY A
8df24a2b0ff9,1,CHI PUB SCH
8df24a2b0ff9,3,CHI PUB SCH
8df24a2b0ff9,4,CHI PUB SCH
8df9bddb06d3,1,AGENCY G
8df9bddb06d3,3,AGENCY G
8df9bddb06d3,4,AGENCY G
8dfe1bcc51f3,1,AGENCY F
8dfe1bcc51f3,2,AGENCY F
8dfe1bcc51f3,3,AGENCY F
8dfe1bcc51f3,4,AGENCY F
8e063d80939f,2,AGENCY A
8e082b2c8131,2,CHI PUB SCH
8e082b2c8131,3,CHI PUB SCH
8e0ae8f88ef8,2,AGENCY C
8e0c2adc00bc,1,AGENCY D
8e0c2adc00bc,2,AGENCY D
8e0c2adc00bc,4,AGENCY D
8e12a9e16de6,2,AGENCY B
8e14fd8baff8,1,CHI PUB SCH
8e14fd8baff8,2,CHI PUB SCH
8e18afc36fa5,2,AGENCY E
8e18afc36fa5,3,AGENCY E
8e1bdeab389b,1,AGENCY C
8e1bdeab389b,2,AGENCY C
8e1bdeab389b,3,AGENCY C
8e1bdeab389b,4,AGENCY C
8e205be5c483,1,CHI PUB SCH
8e205be5c483,2,CHI PUB SCH
8e205be5c483,3,CHI PUB SCH
8e205be5c483,4,CHI PUB SCH
8e208214f077,1,AGENCY A
8e208214f077,2,AGENCY A
8e208214f077,4,AGENCY A
8e233582bc68,1,AGENCY D
8e233582bc68,3,AGENCY D
8e233582bc68,4,AGENCY D
8e30497ab7ae,1,AGENCY F
8e32427eb2c3,1,AGENCY C
8e32427eb2c3,2,AGENCY C
8e32427eb2c3,3,AGENCY C
8e351cf38548,1,CHI PUB SCH
8e351cf38548,3,CHI PUB SCH
8e351cf38548,4,CHI PUB SCH
8e38e8766f92,1,CHI PUB SCH
8e38e8766f92,2,CHI PUB SCH
8e38e8766f92,3,CHI PUB SCH
8e38e8766f92,4,CHI PUB SCH
8e3b5a3ea93f,3,AGENCY A
8e3b5a3ea93f,4,AGENCY A
8e404d78e7ae,1,AGENCY C
8e404d78e7ae,2,AGENCY C
8e434d310b39,1,CHI PUB SCH
8e434d310b39,2,CHI PUB SCH
8e434d310b39,3,CHI PUB SCH
8e470d1417f4,1,AGENCY B
8e470d1417f4,2,AGENCY B
8e470d1417f4,4,AGENCY B
8e4763ca2b48,1,AGENCY F
8e4763ca2b48,2,AGENCY F
8e48c7fe3cd9,2,AGENCY C
8e4c58ff96b7,1,AGENCY G
8e4c58ff96b7,2,AGENCY G
8e51f88d7e39,1,AGENCY G
8e51f88d7e39,2,AGENCY G
8e51f88d7e39,4,AGENCY G
8e526aae00ca,1,AGENCY D
8e526aae00ca,2,AGENCY D
8e62afcee47e,2,CHI PUB SCH
8e62afcee47e,3,CHI PUB SCH
8e62afcee47e,4,CHI PUB SCH
8e839fcb69e5,3,AGENCY G
8e839fcb69e5,4,AGENCY G
8e87e2ee973b,1,AGENCY G
8e87e2ee973b,2,AGENCY G
8e8b8a5af563,4,AGENCY A
8e8ef1afd835,1,AGENCY D
8e8ef1afd835,2,AGENCY D
8e8ef1afd835,3,AGENCY D
8e947dad766a,2,AGENCY B
8e947dad766a,3,AGENCY B
8e947dad766a,4,AGENCY B
8e98423890bb,1,AGENCY D
8e98423890bb,2,AGENCY D
8e98423890bb,3,AGENCY D
8e9860f0ead1,2,AGENCY G
8e9860f0ead1,3,AGENCY G
8e9c3424091f,1,AGENCY A
8e9c3424091f,2,AGENCY A
8e9c6920df39,1,CHI PUB SCH
8e9c6920df39,2,CHI PUB SCH
8ea8323ee5b5,1,AGENCY D
8ea8323ee5b5,2,AGENCY D
8ea8323ee5b5,4,AGENCY D
8eb5e0a80e7f,2,AGENCY D
8eb5e0a80e7f,3,AGENCY D
8eb5e0a80e7f,4,AGENCY D
8ebcb554f84e,2,AGENCY A
8ebcb554f84e,3,AGENCY A
8ebd01f9b7a5,2,AGENCY D
8ebd01f9b7a5,4,AGENCY D
8ec076d8c3f3,2,AGENCY G
8ec076d8c3f3,3,AGENCY G
